figure,dimension,device,device_label,model,model_label,train_N_per_device,train_N_total,train_unique_cases,unique_source_cases_available,sampling_mode,seed,n_test_cases,evidence_level,mae_zbottom_mm,rmse_zbottom_mm,crps_zbottom_mm,cov90_zbottom,width90_zbottom_mm,auroc_fail_tau_1mm,calibrated_score
Figure 3,3D,PIEZO,sheet piezo,eapp_only_diffusion,Eapp-only diffusion,5000,5000,1221,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.725365339723534,1.1154033970092188,0.5328647895069102,0.8730470353945964,2.241693968522826,0.9413277046439732,2.3397119600458605
Figure 3,3D,US,ultrasound,eapp_only_diffusion,Eapp-only diffusion,5000,5000,1221,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.4017492098788302,0.4468594286181991,0.2679727613461554,0.9180415263748596,1.7236163197409455,0.7431768527732977,0.6831359551406088
Figure 3,3D,MMP,soft MMP,op_conditioned_diffusion_ours,operator-conditioned diffusion,5000,15000,1221,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.21226269491651803,0.275719948040281,0.136072399858197,0.91937600941666,0.9031118979920794,1.0,1.1878065783601353
Figure 3,3D,PIEZO,sheet piezo,op_conditioned_diffusion_ours,operator-conditioned diffusion,5000,15000,1221,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6223303203371051,0.7254361634303083,0.3369447759167127,0.9010958158824011,2.084534382291152,0.8123646967720154,3.3130854868979323
Figure 3,3D,US,ultrasound,op_conditioned_diffusion_ours,operator-conditioned diffusion,5000,15000,1221,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.2151329409250791,0.26644693276705594,0.13710989398939166,0.940347923681257,0.9343368659935575,0.9945945945945946,1.1123482111502034
Figure 3,3D,MMP,soft MMP,SRCNN_3D_proxy,SRCNN 3D proxy,100,100,100,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6413268466333011,0.6744474047162757,0.6070475330297418,0.061501704032191684,0.25535950750346803,0.8800557753234978,1.2530325191154024
Figure 3,3D,PIEZO,sheet piezo,SRCNN_3D_proxy,SRCNN 3D proxy,100,100,100,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.1976873191782473,1.567520651861354,1.206218481924867,0.5695707070707071,4.0181748134214,0.8212105102929353,3.123576362251068
Figure 3,3D,US,ultrasound,SRCNN_3D_proxy,SRCNN 3D proxy,100,100,100,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.2896875384966433,1.2377094390376346,1.1022716329773763,0.10579011661328719,0.48198828477359246,0.7986167935187544,1.4498921800100097
Figure 3,3D,MMP,soft MMP,direct_scalar_regression,direct scalar regression,100,100,100,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.3880186898522415,1.6273773942974072,0.9635573289130479,0.8094486531986531,4.707390966836295,0.45522714720908386,1.2530325191154024
Figure 3,3D,PIEZO,sheet piezo,direct_scalar_regression,direct scalar regression,100,100,100,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.2814025661648965,1.5357732003389721,0.9280070260251687,0.6892185746352413,4.510057586680006,0.34370787886610876,3.123576362251068
Figure 3,3D,US,ultrasound,direct_scalar_regression,direct scalar regression,100,100,100,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,2.45820547297997,2.5069849297579134,1.5386050423626783,0.8165333894500562,6.671868321447785,0.4798810075735781,1.4498921800100097
Figure 3,3D,MMP,soft MMP,unet_3d,3D U-Net,100,100,100,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.7329035541030983,0.7324731542227465,0.6687928758819487,0.022675946456434226,0.2502358687951074,0.8800557753234978,1.032240541367811
Figure 3,3D,PIEZO,sheet piezo,unet_3d,3D U-Net,100,100,100,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.2689320374982962,1.9393420539109836,1.315783088598788,0.5563131313131312,3.8248517683560808,0.8212105102929353,3.064528526786901
Figure 3,3D,US,ultrasound,unet_3d,3D U-Net,100,100,100,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.4172254926768382,1.5495667809262044,1.3287380471725874,0.06507041964359028,0.6080449033069878,0.7986167935187544,1.1537302062552193
Figure 3,3D,MMP,soft MMP,kernel_gp,kernel GP,100,100,100,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.7258649923875562,0.7423044637021876,0.4530509243318714,0.8650468095590047,1.7112172116519926,0.9356028159306848,0.9011461946611355
Figure 3,3D,PIEZO,sheet piezo,kernel_gp,kernel GP,100,100,100,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.7935946958044522,1.2333970726937327,0.6135213936566858,0.791470258136925,2.8281617075815273,0.9588478085047406,2.423706140594773
Figure 3,3D,US,ultrasound,kernel_gp,kernel GP,100,100,100,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.9385708892909566,1.0516170438388546,0.6125714743534155,0.8397379964961266,2.3421625763204386,0.969279688619634,0.8428998663082504
Figure 3,3D,MMP,soft MMP,vanilla_3d_diffusion,vanilla 3D diffusion,100,300,100,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.5730766641439383,0.6098401638053595,0.3529207027360912,0.9119528619528621,1.815080445481673,0.5816361082754525,2.406337526613005
Figure 3,3D,PIEZO,sheet piezo,vanilla_3d_diffusion,vanilla 3D diffusion,100,300,100,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.5839124091044829,0.9198008778242809,0.4219312529142367,1.0,2.2626641788588233,0.965120411995412,3.310794610160109
Figure 3,3D,US,ultrasound,vanilla_3d_diffusion,vanilla 3D diffusion,100,300,100,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.5367030667029784,0.5735322227681504,0.33799859464756765,0.8644781144781146,1.8508480036568307,0.7653517551058536,3.5546363128994267
Figure 3,3D,MMP,soft MMP,dps_inverse_diffusion,DPS inverse diffusion,100,100,100,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.48869727826677406,0.4995560806014869,0.306089974638998,0.8405106279598149,1.1513510273976681,0.9238788238788238,1.019240661788006
Figure 3,3D,PIEZO,sheet piezo,dps_inverse_diffusion,DPS inverse diffusion,100,100,100,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.4872431747243901,0.6331854176091757,0.356908935133095,0.840060325476992,2.0033599765180736,0.9959051424269704,1.5665149322257277
Figure 3,3D,US,ultrasound,dps_inverse_diffusion,DPS inverse diffusion,100,100,100,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.8186103979504318,0.8757600040915103,0.5227504583242897,0.7943787468177712,1.798758758122445,0.9635620779746464,0.8716710775720435
Figure 3,3D,MMP,soft MMP,eapp_only_diffusion,Eapp-only diffusion,100,100,100,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.4992292787278711,0.51929906088732,0.30488277246368567,0.9493546576879911,1.8769185135300328,0.4990942028985508,1.0398222871249276
Figure 3,3D,PIEZO,sheet piezo,eapp_only_diffusion,Eapp-only diffusion,100,100,100,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.829131473995985,1.3140099659519104,0.6116192624833591,0.8105470353945964,2.267452488458238,0.9413277046439732,2.5988759414175795
Figure 3,3D,US,ultrasound,eapp_only_diffusion,Eapp-only diffusion,100,100,100,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.8272901195286847,0.8145236568187072,0.5176379786983939,0.963496071829405,3.4425331110126396,0.7431768527732977,1.4697387174598995
Figure 3,3D,MMP,soft MMP,op_conditioned_diffusion_ours,operator-conditioned diffusion,100,300,100,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.22176357076956513,0.3018241338454174,0.14068875848053525,0.9307396457802963,0.9012327360425889,1.0,1.2544177798182725
Figure 3,3D,PIEZO,sheet piezo,op_conditioned_diffusion_ours,operator-conditioned diffusion,100,300,100,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6537756485430698,0.8443313048922898,0.3669972394517911,0.8925730886096738,2.0801969599824486,0.8123646967720154,3.5045600315009318
Figure 3,3D,US,ultrasound,op_conditioned_diffusion_ours,operator-conditioned diffusion,100,300,100,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.28577031946897846,0.3340596776157031,0.16579498418137234,0.9375070145903479,0.9323927322815723,0.9945945945945946,1.4736833022120253
Figure 3,3D,MMP,soft MMP,SRCNN_3D_proxy,SRCNN 3D proxy,250,250,250,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6375370828590317,0.6716342310644114,0.6001741864346171,0.01888806766855533,0.2266704710023772,0.8800557753234978,1.2757868174113949
Figure 3,3D,PIEZO,sheet piezo,SRCNN_3D_proxy,SRCNN 3D proxy,250,250,250,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.084149334931012,1.3621198860873873,1.0696956213704223,0.6263888888888889,4.043546029106812,0.8212105102929353,2.7840644341239416
Figure 3,3D,US,ultrasound,SRCNN_3D_proxy,SRCNN 3D proxy,250,250,250,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.0323745472523929,1.072589351907156,0.9298940979616843,0.08306284388601448,0.4205405577312011,0.7986167935187544,1.1349810318168823
Figure 3,3D,MMP,soft MMP,direct_scalar_regression,direct scalar regression,250,250,250,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.3798165336873698,1.6205894740307367,0.9526473702598307,0.7668350168350168,4.178526729147249,0.45522714720908386,1.2757868174113949
Figure 3,3D,PIEZO,sheet piezo,direct_scalar_regression,direct scalar regression,250,250,250,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.1599285703715552,1.3345324759949704,0.8229728421637158,0.746036756453423,4.5385346064958405,0.34370787886610876,2.7840644341239416
Figure 3,3D,US,ultrasound,direct_scalar_regression,direct scalar regression,250,250,250,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.9677547362978232,2.172533598144665,1.2979919878029804,0.7938061167227835,5.8212851093025355,0.4798810075735781,1.1349810318168823
Figure 3,3D,MMP,soft MMP,unet_3d,3D U-Net,250,250,250,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.7168196573113407,0.7107218145946559,0.6484483469864758,0.008471401001888812,0.22422355959975776,0.8800557753234978,1.0235785187354127
Figure 3,3D,PIEZO,sheet piezo,unet_3d,3D U-Net,250,250,250,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.0774081544326035,1.3694787359245757,1.0717368378742487,0.6017676767676767,3.86477877741298,0.8212105102929353,2.4897139340270926
Figure 3,3D,US,ultrasound,unet_3d,3D U-Net,250,250,250,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.218089266130774,1.3604841325582606,1.1528612353473338,0.05654769237086299,0.5086139327264432,0.7986167935187544,0.9999556462753004
Figure 3,3D,MMP,soft MMP,kernel_gp,kernel GP,250,250,250,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6775040425016642,0.6982538040635844,0.4227397513845171,0.8593649913771865,1.5393076611106853,0.9356028159306848,0.8457184203586859
Figure 3,3D,PIEZO,sheet piezo,kernel_gp,kernel GP,250,250,250,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6844966608639012,0.9156131186125464,0.503640432799533,0.885220258136925,2.936492103831529,0.9588478085047406,1.923836965058115
Figure 3,3D,US,ultrasound,kernel_gp,kernel GP,250,250,250,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.8047570376241867,0.9073992175131502,0.5252137160921474,0.8624652692233993,2.001367182714134,0.969279688619634,0.7069200887820378
Figure 3,3D,MMP,soft MMP,vanilla_3d_diffusion,vanilla 3D diffusion,250,750,250,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.5422589718913632,0.5679024971489631,0.3316962931243913,0.9204755892255893,1.7954633816773014,0.5816361082754525,2.294806977629481
Figure 3,3D,PIEZO,sheet piezo,vanilla_3d_diffusion,vanilla 3D diffusion,250,750,250,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.5985730279394745,0.9363005696006381,0.4340261529025708,0.9242054693274205,2.238209710366789,0.965120411995412,3.2629654656816967
Figure 3,3D,US,ultrasound,vanilla_3d_diffusion,vanilla 3D diffusion,250,750,250,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.5221753353353782,0.5544488298232024,0.32650793198385547,0.8985690235690238,1.8308443705008937,0.7653517551058536,3.4238143415972564
Figure 3,3D,MMP,soft MMP,dps_inverse_diffusion,DPS inverse diffusion,250,250,250,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.45477777250786283,0.4722456567784521,0.2860565489941181,0.814942446141633,1.011896064872227,0.9238788238788238,0.9718976195903338
Figure 3,3D,PIEZO,sheet piezo,dps_inverse_diffusion,DPS inverse diffusion,250,250,250,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.45638459274708965,0.6146613792863587,0.3448130037819166,0.8855148709315375,2.1575028285588185,0.9959051424269704,1.4054891054249865
Figure 3,3D,US,ultrasound,dps_inverse_diffusion,DPS inverse diffusion,250,250,250,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.602140127151833,0.6630503956200231,0.39151158355940063,0.8256287468177712,1.439897026689512,0.9635620779746464,0.6224364578820191
Figure 3,3D,MMP,soft MMP,eapp_only_diffusion,Eapp-only diffusion,250,250,250,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.4885430377166879,0.5100147283892025,0.2990900453141423,0.8982182940516275,1.6352555367211157,0.4990942028985508,1.027762701575963
Figure 3,3D,PIEZO,sheet piezo,eapp_only_diffusion,Eapp-only diffusion,250,250,250,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.7790811445689497,1.1969667773796815,0.5704475566232664,0.8503197626673237,2.2836721353057645,0.9413277046439732,2.458375466771445
